Class 1,Class 2,Number of Files,MMD Score
gandcrab,benign,84,0.8638320390732864
gandcrab,downloadguide,84,1.2588387408644455
gandcrab,firseria,84,1.2326321685088928
gandcrab,emotet,84,1.2014392234176774
gandcrab,driverpack,84,1.2595805259413013
gandcrab,domaiq,84,1.2532880369687236
gandcrab,hotbar,84,1.2616979749477601
gandcrab,multiplug,84,1.2578072066298285
gandcrab,dlhelper,84,1.2591168070806926
gandcrab,downloadadmin,84,1.1409529162400593
gandcrab,gamarue,84,0.9406740846240779
gandcrab,darkkomet,84,0.9706717200962373
gandcrab,delf,84,1.2486352857021712
gandcrab,gamehack,84,1.1397588002894654
gandcrab,fareit,84,1.1996012442610435
downloadguide,benign,84,0.8609499399295498
downloadguide,gandcrab,84,1.2588387408644452
downloadguide,firseria,84,1.2301286618282572
downloadguide,emotet,84,1.1986799501974734
downloadguide,driverpack,84,1.256729422144184
downloadguide,domaiq,84,1.250643102499175
downloadguide,hotbar,84,1.2590783758150306
downloadguide,multiplug,84,1.2552389163360522
downloadguide,dlhelper,84,1.2564920254776697
downloadguide,downloadadmin,84,1.1383331224499411
downloadguide,gamarue,84,0.9381700996429098
downloadguide,darkkomet,84,0.96765432607189
downloadguide,delf,84,1.245979472000938
downloadguide,gamehack,84,1.1370951020006301
downloadguide,fareit,84,1.1969179786919404
firseria,benign,84,0.834414230058006
firseria,gandcrab,84,1.2326321685088928
firseria,downloadguide,84,1.2301286618282576
firseria,emotet,84,1.1722399522509166
firseria,driverpack,84,1.2308719264289705
firseria,domaiq,84,1.2245023052412347
firseria,hotbar,84,1.2329874833304628
firseria,multiplug,84,1.2289844789726128
firseria,dlhelper,84,1.230405691411915
firseria,downloadadmin,84,1.1121968369315312
firseria,gamarue,84,0.902426171651776
firseria,darkkomet,84,0.9406864778237475
firseria,delf,84,1.219815282267235
firseria,gamehack,84,1.1106681271354608
firseria,fareit,84,1.1706977055095917
emotet,benign,84,0.8000981892496511
emotet,gandcrab,84,1.2014392234176774
emotet,downloadguide,84,1.1986799501974736
emotet,firseria,84,1.1722399522509166
emotet,driverpack,84,1.1994439509915038
emotet,domaiq,84,1.1928225244444153
emotet,hotbar,84,1.2016853472964877
emotet,multiplug,84,1.1974061686147532
emotet,dlhelper,84,1.1989694360949625
emotet,downloadadmin,84,1.0807840748841788
emotet,gamarue,84,0.8764600952665403
emotet,darkkomet,84,0.904638341729809
emotet,delf,84,1.1879634459122035
emotet,gamehack,84,1.0777734816083973
emotet,fareit,84,1.1385841283973033
driverpack,benign,84,0.8616925030037172
driverpack,gandcrab,84,1.2595805259413013
driverpack,downloadguide,84,1.256729422144184
driverpack,firseria,84,1.2308719264289705
driverpack,emotet,84,1.1994439509915038
driverpack,domaiq,84,1.2513906145017002
driverpack,hotbar,84,1.2598203231143241
driverpack,multiplug,84,1.2559833590384937
driverpack,dlhelper,84,1.2572340273651772
driverpack,downloadadmin,84,1.1387546176294039
driverpack,gamarue,84,0.9389702084461025
driverpack,darkkomet,84,0.9685394692263629
driverpack,delf,84,1.2434714617592406
driverpack,gamehack,84,1.1377801465057718
driverpack,fareit,84,1.1976731455942837
domaiq,benign,84,0.8550147668164954
domaiq,gandcrab,84,1.2532880369687236
domaiq,downloadguide,84,1.250643102499175
domaiq,firseria,84,1.2245023052412347
domaiq,emotet,84,1.1928225244444153
domaiq,driverpack,84,1.2513906145017002
domaiq,hotbar,84,1.253533844340599
domaiq,multiplug,84,1.2496521455582474
domaiq,dlhelper,84,1.2509233765046726
domaiq,downloadadmin,84,1.1327794068057913
domaiq,gamarue,84,0.9319510493710474
domaiq,darkkomet,84,0.9613459951883451
domaiq,delf,84,1.2403073562367655
domaiq,gamehack,84,1.1312675566730908
domaiq,fareit,84,1.1912383291300577
hotbar,benign,84,0.8640938740178649
hotbar,gandcrab,84,1.2616979749477601
hotbar,downloadguide,84,1.2590783758150303
hotbar,firseria,84,1.2329874833304628
hotbar,emotet,84,1.2016853472964877
hotbar,driverpack,84,1.2598203231143241
hotbar,domaiq,84,1.253533844340599
hotbar,multiplug,84,1.2580386750439323
hotbar,dlhelper,84,1.2593600933670412
hotbar,downloadadmin,84,1.1411937681146767
hotbar,gamarue,84,0.9412412200073286
hotbar,darkkomet,84,0.9709532228015761
hotbar,delf,84,1.248886885171788
hotbar,gamehack,84,1.1356342797265122
hotbar,fareit,84,1.1998434340708228
multiplug,benign,84,0.8598438615286146
multiplug,gandcrab,84,1.2578072066298285
multiplug,downloadguide,84,1.2552389163360522
multiplug,firseria,84,1.2289844789726128
multiplug,emotet,84,1.1974061686147532
multiplug,driverpack,84,1.2559833590384937
multiplug,domaiq,84,1.2496521455582474
multiplug,hotbar,84,1.2580386750439323
multiplug,dlhelper,84,1.2555149787453084
multiplug,downloadadmin,84,1.1373524129874322
multiplug,gamarue,84,0.9367627842691628
multiplug,darkkomet,84,0.9665724354415494
multiplug,delf,84,1.2449718506372176
multiplug,gamehack,84,1.1360609344512342
multiplug,fareit,84,1.1959232864537106
dlhelper,benign,84,0.86130656464178
dlhelper,gandcrab,84,1.2591168070806926
dlhelper,downloadguide,84,1.2564920254776697
dlhelper,firseria,84,1.230405691411915
dlhelper,emotet,84,1.1989694360949625
dlhelper,driverpack,84,1.2572340273651768
dlhelper,domaiq,84,1.2509233765046726
dlhelper,hotbar,84,1.2593600933670415
dlhelper,multiplug,84,1.2555149787453086
dlhelper,downloadadmin,84,1.1386085484996893
dlhelper,gamarue,84,0.9384586165948159
dlhelper,darkkomet,84,0.9678125527612129
dlhelper,delf,84,1.2462594684681068
dlhelper,gamehack,84,1.1373828921751805
dlhelper,fareit,84,1.1971866221916412
downloadadmin,benign,84,0.7432971528417351
downloadadmin,gandcrab,84,1.1409529162400596
downloadadmin,downloadguide,84,1.138333122449941
downloadadmin,firseria,84,1.1121968369315312
downloadadmin,emotet,84,1.0807840748841788
downloadadmin,driverpack,84,1.1387546176294039
downloadadmin,domaiq,84,1.1327794068057915
downloadadmin,hotbar,84,1.1411937681146767
downloadadmin,multiplug,84,1.137352412987432
downloadadmin,dlhelper,84,1.1386085484996893
downloadadmin,gamarue,84,0.8201688584051205
downloadadmin,darkkomet,84,0.8501056967996711
downloadadmin,delf,84,1.1281291762123546
downloadadmin,gamehack,84,1.01931679498668
downloadadmin,fareit,84,1.0790811165745378
gamarue,benign,84,0.5365551069450164
gamarue,gandcrab,84,0.9406740846240781
gamarue,downloadguide,84,0.9381700996429096
gamarue,firseria,84,0.902426171651776
gamarue,emotet,84,0.8764600952665402
gamarue,driverpack,84,0.9389702084461025
gamarue,domaiq,84,0.9319510493710474
gamarue,hotbar,84,0.9412412200073286
gamarue,multiplug,84,0.9367627842691628
gamarue,dlhelper,84,0.9384586165948159
gamarue,downloadadmin,84,0.8201688584051205
gamarue,darkkomet,84,0.6385898784661752
gamarue,delf,84,0.9269576343587801
gamarue,gamehack,84,0.8153784552907588
gamarue,fareit,84,0.8772266881021874
darkkomet,benign,84,0.5644330957075663
darkkomet,gandcrab,84,0.9706717200962374
darkkomet,downloadguide,84,0.9676543260718898
darkkomet,firseria,84,0.9406864778237475
darkkomet,emotet,84,0.904638341729809
darkkomet,driverpack,84,0.9685394692263629
darkkomet,domaiq,84,0.9613459951883451
darkkomet,hotbar,84,0.9709532228015761
darkkomet,multiplug,84,0.9665724354415495
darkkomet,dlhelper,84,0.967812552761213
darkkomet,downloadadmin,84,0.8501056967996712
darkkomet,gamarue,84,0.6385898784661752
darkkomet,delf,84,0.9558391105862287
darkkomet,gamehack,84,0.8435951073781811
darkkomet,fareit,84,0.9048064594155352
delf,benign,84,0.8495164361804379
delf,gandcrab,84,1.2486352857021712
delf,downloadguide,84,1.245979472000938
delf,firseria,84,1.219815282267235
delf,emotet,84,1.1879634459122035
delf,driverpack,84,1.2434714617592406
delf,domaiq,84,1.2403073562367655
delf,hotbar,84,1.248886885171788
delf,multiplug,84,1.2449718506372176
delf,dlhelper,84,1.2462594684681065
delf,downloadadmin,84,1.1281291762123546
delf,gamarue,84,0.9269576343587801
delf,darkkomet,84,0.9558391105862287
delf,gamehack,84,1.1264128070166635
delf,fareit,84,1.186491138195765
gamehack,benign,84,0.738687960206752
gamehack,gandcrab,84,1.1397588002894654
gamehack,downloadguide,84,1.1370951020006301
gamehack,firseria,84,1.1106681271354608
gamehack,emotet,84,1.0777734816083973
gamehack,driverpack,84,1.1377801465057722
gamehack,domaiq,84,1.1312675566730908
gamehack,hotbar,84,1.1356342797265122
gamehack,multiplug,84,1.1360609344512342
gamehack,dlhelper,84,1.1373828921751805
gamehack,downloadadmin,84,1.01931679498668
gamehack,gamarue,84,0.8153784552907588
gamehack,darkkomet,84,0.8435951073781811
gamehack,delf,84,1.1264128070166635
gamehack,fareit,84,1.0770899816138737
fareit,benign,84,0.8004006546759644
fareit,gandcrab,84,1.1996012442610435
fareit,downloadguide,84,1.1969179786919404
fareit,firseria,84,1.1706977055095917
fareit,emotet,84,1.1385841283973033
fareit,driverpack,84,1.1976731455942837
fareit,domaiq,84,1.1912383291300577
fareit,hotbar,84,1.1998434340708228
fareit,multiplug,84,1.1959232864537106
fareit,dlhelper,84,1.1971866221916412
fareit,downloadadmin,84,1.0790811165745378
fareit,gamarue,84,0.8772266881021874
fareit,darkkomet,84,0.9048064594155351
fareit,delf,84,1.1864911381957648
fareit,gamehack,84,1.0770899816138737
benign,gandcrab,85,0.8655276842557847
benign,downloadguide,85,0.8626388668567753
benign,firseria,85,0.8360983769761047
benign,emotet,85,0.8017656530989854
benign,driverpack,85,0.8633824710559268
benign,domaiq,85,0.8566994159492248
benign,hotbar,85,0.8657839661119574
benign,multiplug,85,0.8615319390134435
benign,dlhelper,85,0.8629949390462959
benign,downloadadmin,85,0.7461013196819828
benign,gamarue,85,0.5381907103198412
benign,darkkomet,85,0.5660543245665811
benign,delf,85,0.8512048960626568
benign,gamehack,85,0.7403489014452102
benign,fareit,85,0.8020809408056863
gandcrab,benign,85,0.8655276842557847
gandcrab,downloadguide,85,1.2588440221819106
gandcrab,firseria,85,1.2326375047618447
gandcrab,emotet,85,1.201444768426851
gandcrab,driverpack,85,1.259585807162614
gandcrab,domaiq,85,1.253293360700419
gandcrab,hotbar,85,1.2617032621378135
gandcrab,multiplug,85,1.2578125043270267
gandcrab,dlhelper,85,1.2591220925012907
gandcrab,downloadadmin,85,1.1420843501140179
gandcrab,gamarue,85,0.9406798991451054
gandcrab,darkkomet,85,0.9706777161278208
gandcrab,delf,85,1.2486406372506096
gandcrab,gamehack,85,1.1397652422291369
gandcrab,fareit,85,1.1996066333761637
downloadguide,benign,85,0.8626388668567752
downloadguide,gandcrab,85,1.2588440221819106
downloadguide,firseria,85,1.2301286618282572
downloadguide,emotet,85,1.1986799501974734
downloadguide,driverpack,85,1.256729422144184
downloadguide,domaiq,85,1.250643102499175
downloadguide,hotbar,85,1.2590783758150306
downloadguide,multiplug,85,1.2552389163360522
downloadguide,dlhelper,85,1.2564920254776697
downloadguide,downloadadmin,85,1.139458768849025
downloadguide,gamarue,85,0.9381700996429098
downloadguide,darkkomet,85,0.96765432607189
downloadguide,delf,85,1.245979472000938
downloadguide,gamehack,85,1.1370951020006301
downloadguide,fareit,85,1.1969179786919404
firseria,benign,85,0.8360983769761047
firseria,gandcrab,85,1.232637504761845
firseria,downloadguide,85,1.2301286618282576
firseria,emotet,85,1.1722399522509166
firseria,driverpack,85,1.2308719264289705
firseria,domaiq,85,1.2245023052412347
firseria,hotbar,85,1.2329874833304628
firseria,multiplug,85,1.2289844789726128
firseria,dlhelper,85,1.230405691411915
firseria,downloadadmin,85,1.113321165050201
firseria,gamarue,85,0.902426171651776
firseria,darkkomet,85,0.9406864778237475
firseria,delf,85,1.219815282267235
firseria,gamehack,85,1.1106681271354608
firseria,fareit,85,1.1706977055095917
emotet,benign,85,0.8017656530989854
emotet,gandcrab,85,1.201444768426851
emotet,downloadguide,85,1.1986799501974736
emotet,firseria,85,1.1722399522509166
emotet,driverpack,85,1.1994439509915038
emotet,domaiq,85,1.1928225244444153
emotet,hotbar,85,1.2016853472964877
emotet,multiplug,85,1.1974061686147532
emotet,dlhelper,85,1.1989694360949625
emotet,downloadadmin,85,1.0819024492003368
emotet,gamarue,85,0.8764600952665403
emotet,darkkomet,85,0.904638341729809
emotet,delf,85,1.1879634459122035
emotet,gamehack,85,1.0777734816083973
emotet,fareit,85,1.1385841283973033
driverpack,benign,85,0.8633824710559268
driverpack,gandcrab,85,1.259585807162614
driverpack,downloadguide,85,1.256729422144184
driverpack,firseria,85,1.2308719264289705
driverpack,emotet,85,1.1994439509915038
driverpack,domaiq,85,1.2513906145017002
driverpack,hotbar,85,1.2598203231143241
driverpack,multiplug,85,1.2559833590384937
driverpack,dlhelper,85,1.2572340273651772
driverpack,downloadadmin,85,1.1398798659841136
driverpack,gamarue,85,0.9389702084461025
driverpack,darkkomet,85,0.9685394692263629
driverpack,delf,85,1.2434714617592406
driverpack,gamehack,85,1.1377801465057718
driverpack,fareit,85,1.1976731455942837
domaiq,benign,85,0.8566994159492248
domaiq,gandcrab,85,1.253293360700419
domaiq,downloadguide,85,1.250643102499175
domaiq,firseria,85,1.2245023052412347
domaiq,emotet,85,1.1928225244444153
domaiq,driverpack,85,1.2513906145017002
domaiq,hotbar,85,1.253533844340599
domaiq,multiplug,85,1.2496521455582474
domaiq,dlhelper,85,1.2509233765046726
domaiq,downloadadmin,85,1.1339039956795527
domaiq,gamarue,85,0.9319510493710474
domaiq,darkkomet,85,0.9613459951883451
domaiq,delf,85,1.2403073562367655
domaiq,gamehack,85,1.1312675566730908
domaiq,fareit,85,1.1912383291300577
hotbar,benign,85,0.8657839661119574
hotbar,gandcrab,85,1.2617032621378135
hotbar,downloadguide,85,1.2590783758150303
hotbar,firseria,85,1.2329874833304628
hotbar,emotet,85,1.2016853472964877
hotbar,driverpack,85,1.2598203231143241
hotbar,domaiq,85,1.253533844340599
hotbar,multiplug,85,1.2580386750439323
hotbar,dlhelper,85,1.2593600933670412
hotbar,downloadadmin,85,1.1423199382532272
hotbar,gamarue,85,0.9412412200073286
hotbar,darkkomet,85,0.9709532228015761
hotbar,delf,85,1.248886885171788
hotbar,gamehack,85,1.1356342797265122
hotbar,fareit,85,1.1998434340708228
multiplug,benign,85,0.8615319390134436
multiplug,gandcrab,85,1.2578125043270267
multiplug,downloadguide,85,1.2552389163360522
multiplug,firseria,85,1.2289844789726128
multiplug,emotet,85,1.1974061686147532
multiplug,driverpack,85,1.2559833590384937
multiplug,domaiq,85,1.2496521455582474
multiplug,hotbar,85,1.2580386750439323
multiplug,dlhelper,85,1.2555149787453084
multiplug,downloadadmin,85,1.1384774591801883
multiplug,gamarue,85,0.9367627842691628
multiplug,darkkomet,85,0.9665724354415494
multiplug,delf,85,1.2449718506372176
multiplug,gamehack,85,1.1360609344512342
multiplug,fareit,85,1.1959232864537106
dlhelper,benign,85,0.8629949390462958
dlhelper,gandcrab,85,1.2591220925012907
dlhelper,downloadguide,85,1.2564920254776697
dlhelper,firseria,85,1.230405691411915
dlhelper,emotet,85,1.1989694360949625
dlhelper,driverpack,85,1.2572340273651768
dlhelper,domaiq,85,1.2509233765046726
dlhelper,hotbar,85,1.2593600933670415
dlhelper,multiplug,85,1.2555149787453086
dlhelper,downloadadmin,85,1.1397341829102599
dlhelper,gamarue,85,0.9384586165948159
dlhelper,darkkomet,85,0.9678125527612129
dlhelper,delf,85,1.2462594684681068
dlhelper,gamehack,85,1.1373828921751805
dlhelper,fareit,85,1.1971866221916412
downloadadmin,benign,85,0.7461013196819828
downloadadmin,gandcrab,85,1.1420843501140179
downloadadmin,downloadguide,85,1.139458768849025
downloadadmin,firseria,85,1.113321165050201
downloadadmin,emotet,85,1.0819024492003368
downloadadmin,driverpack,85,1.1398798659841138
downloadadmin,domaiq,85,1.1339039956795527
downloadadmin,hotbar,85,1.1423199382532272
downloadadmin,multiplug,85,1.1384774591801885
downloadadmin,dlhelper,85,1.1397341829102599
downloadadmin,gamarue,85,0.8212797657043845
downloadadmin,darkkomet,85,0.8512123587208543
downloadadmin,delf,85,1.12925306202425
downloadadmin,gamehack,85,1.0204360347640231
downloadadmin,fareit,85,1.0802039484639698
gamarue,benign,85,0.5381907103198412
gamarue,gandcrab,85,0.9406798991451052
gamarue,downloadguide,85,0.9381700996429096
gamarue,firseria,85,0.902426171651776
gamarue,emotet,85,0.8764600952665402
gamarue,driverpack,85,0.9389702084461025
gamarue,domaiq,85,0.9319510493710474
gamarue,hotbar,85,0.9412412200073286
gamarue,multiplug,85,0.9367627842691628
gamarue,dlhelper,85,0.9384586165948159
gamarue,downloadadmin,85,0.8212797657043847
gamarue,darkkomet,85,0.6385898784661752
gamarue,delf,85,0.9269576343587801
gamarue,gamehack,85,0.8153784552907588
gamarue,fareit,85,0.8772266881021874
darkkomet,benign,85,0.5660543245665811
darkkomet,gandcrab,85,0.970677716127821
darkkomet,downloadguide,85,0.9676543260718898
darkkomet,firseria,85,0.9406864778237475
darkkomet,emotet,85,0.904638341729809
darkkomet,driverpack,85,0.9685394692263629
darkkomet,domaiq,85,0.9613459951883451
darkkomet,hotbar,85,0.9709532228015761
darkkomet,multiplug,85,0.9665724354415495
darkkomet,dlhelper,85,0.967812552761213
darkkomet,downloadadmin,85,0.8512123587208544
darkkomet,gamarue,85,0.6385898784661752
darkkomet,delf,85,0.9558391105862287
darkkomet,gamehack,85,0.8435951073781811
darkkomet,fareit,85,0.9048064594155352
delf,benign,85,0.8512048960626567
delf,gandcrab,85,1.2486406372506096
delf,downloadguide,85,1.245979472000938
delf,firseria,85,1.219815282267235
delf,emotet,85,1.1879634459122035
delf,driverpack,85,1.2434714617592406
delf,domaiq,85,1.2403073562367655
delf,hotbar,85,1.248886885171788
delf,multiplug,85,1.2449718506372176
delf,dlhelper,85,1.2462594684681065
delf,downloadadmin,85,1.12925306202425
delf,gamarue,85,0.9269576343587801
delf,darkkomet,85,0.9558391105862287
delf,gamehack,85,1.1264128070166635
delf,fareit,85,1.186491138195765
gamehack,benign,85,0.7403489014452102
gamehack,gandcrab,85,1.1397652422291369
gamehack,downloadguide,85,1.1370951020006301
gamehack,firseria,85,1.1106681271354608
gamehack,emotet,85,1.0777734816083973
gamehack,driverpack,85,1.1377801465057722
gamehack,domaiq,85,1.1312675566730908
gamehack,hotbar,85,1.1356342797265122
gamehack,multiplug,85,1.1360609344512342
gamehack,dlhelper,85,1.1373828921751805
gamehack,downloadadmin,85,1.0204360347640231
gamehack,gamarue,85,0.8153784552907588
gamehack,darkkomet,85,0.8435951073781811
gamehack,delf,85,1.1264128070166635
gamehack,fareit,85,1.0770899816138737
fareit,benign,85,0.8020809408056864
fareit,gandcrab,85,1.1996066333761637
fareit,downloadguide,85,1.1969179786919404
fareit,firseria,85,1.1706977055095917
fareit,emotet,85,1.1385841283973033
fareit,driverpack,85,1.1976731455942837
fareit,domaiq,85,1.1912383291300577
fareit,hotbar,85,1.1998434340708228
fareit,multiplug,85,1.1959232864537106
